station_name
(Bodensee)
(Inn) Bahnhof
-11-
35
A-Magnus-Str.
A.-Fachkliniken
A.-Kasperbauer-Str
A.-Seitz Weg
Breitensteinstr.
Breitenthal (b. Parsberg)
Breitenweg
Breitenweinzier
"Breitenweinzier, Feuerwehr"
"Breitenweinzier, oberes Dorf"
"Breitenwiesen, Abzw."
Breiter Rain
Breitfeld
"Breitfeld, Plattlinger Str. 100"
Breitlehenstraße Mitte
Breitmoos
Breitschaft
Breitweg
Breitwiesmühle
Brem
Bremenried
Bremenweg
Bremer Str.
Bremer Str. Wende
Bremer Straße
Bremerstaller Wiesen
Brendlorenzen Am Bersbach
Brendlorenzen An der Linde
Brendlorenzen Bündstraße
Brendlorenzen Feuerwehr
Brendlorenzen Gottfr.-Keller-Str
Brendlorenzen Hans-Sachs-Str.
Brendlorenzen Hauptstr. 167
Brendlorenzen Schreiberstraße
Brendlorenzen Sparkasse
Brendlorenzen Steinstraße
Brenkstr.
Brenneisenmühle
Brennerei
Brennermühlstraße
Brennerstr.
Brennerstraße
Brennes Sporthotel
Brennet
Brennschinken
Brennthal
Brensdorf
Brentanostraße
Brenzenwang
Breslauer Platz
Breslauer Str.
Breslauer Str./Gleiwitzer Str.
Breslauer Str./Hanebergstr.
Breslauer Straße
Breslaustraße
Bretonenbrücke
Bretonischer Ring
Brettergartenstr.
Brettermarkt
"Bretterschachten, Langlaufzentrum"
"Brieberg, Abzw"
Briefzentrum
Brieger Str.
Briegerstraße
Brigittenpark
Brixener Straße
Brodfurth
Brodmühlweg
"Brodswinden, Kirche"
"Brombach, B388"
"Brombach, Ort"
Brombeerweg
Brombergweg
"Bronn, Post"
Bronnen
Bronnenmühle
Bronner Str.
"Brosisellegg, Abzw."
Bruck
Bruck (b. Burk)
Bruck Kirche
Bruck Süd
Bruck Zeilerstr.
Bruck bei Berg
Bruck bei Kirchdorf i. Wald
Bruck bei Schönau
"Bruck bei Schönau, Hs. Nr. 1"
"Bruck, Abzw."
"Bruck, Fischbacher Straße"
"Bruck, Friedhof"
"Bruck, Marktplatz"
Bruck/Künzing
Bruckbach
Bruckberg
"Bruckberg, Ortsmitte"
"Bruckberg, Post"
"Bruckberg, Rathaus"
Bruckendorfgmünd
Bruckenmühle
Brucker Str.
Brucker Straße
Bruckerhof
Bruckertshof
Bruckhof
"Bruckhof, bei Eslarn"
Brucklach
Bruckmannring
Bruckmühl
"Bruckmühl, Gymnasium"
Bruckmühle
Bruckmühle Gasthaus
Bruckmühler Straße
Brucknerplatz
Brucknerstraße
Brucksteigstraße
Bruckstraße
Bruckweiherstr.
Bruckwiesen
Bruckwiesreuth
Bruder-Konrad-Str.
"Bruderamming, Abzw"
Brudermühlstraße
Brudersdorf
Brudersham Abzw.
Brueder-Grimm-Str.
Brugg
Bruggen
Brumather Straße
"Brumbachmühle, Abzw. Daming"
Brundorf
Brunhildenstraße
Brunn
Brunn (b. Lauterhofen)
Brunn (b. Windsbach)
Brunn Mitte
Brunn Ost
Brunn Schleife
Brunn bei Bärnau
Brunn bei Schönwald
"Brunn, Mitte"
Brunnader
Brunnangerhalle
Brunnau
Brunnbachstr.
Brunnbichl
Brunndobl
Brunnen
Brunnen (Obb.)
"Brunnen, Am Gewerbegebiet"
"Brunnen, Ingolstädter Straße 12"
"Brunnen, Sportplatz"
Brunnener Straße
Brunnenleite
Brunnenmühle
Brunnenplatz
Brunnenstr.
Brunnenstraße
Brunnenstraße 20
Brunnenthal
Brunnenweg
Brunner Berg
Brunner Str.
Brunner Weg
Brunnerbrücke
Brunnerfeld
Brunnerlehen
Brunnermühle
Brunnersleiten
Brunnerstraße
Brunnhof
"Brunnhofen, Abzw."
Brunnholzring
Brunningerstraße
Brunnmann
Brunnmühle
"Brunnthal, Ort"
Brunnthaler Straße
Brunnwiesen
Bruno-Walter-Ring
Brunst
Brutslehen
Bräuersdorf
Bräuhaus
Bräuhausplatz
Bräuhausstraße
Bräunertshof
Bräuningshofer Str.
"Bräunlings, Ortsmitte"
Bräustüberl
Bräustüberl (Schiff)
Bräuweg
Brödlesfurth
"Brüchlins, Ort"
Brüchs
Brück Am Viehgraben
Brück Nord
Brücke
Brücken-Center
Brückenberg
Brückenkopf
Brückenstr.
Brückenstraße
Brückenweg
Brückenwirt
Brückl
Brückleinsgasse
Brückleinsgraben
"Brücklwies, Saller"
Brücknerstr.
Brücknerstraße
Brühlweg
Bründeläckerstr.
Bründlwiese
Brünn (Ufr.) Ortsmitte
Brünn Kindergarten
Brünn Ortseingang
Brünnau
Brünner Straße
Brünning
Brünnleinsweg
Brünnleinswiese
Brünnstadt Kirchplatz
Brünntal
Brünnthal
Brüns (b. Lehrberg)
"Brünsee, Ort"
Brünst
Brünst (b. Herrieden)
"Brünst, Bock"
"Brünst, Kastanienhof"
"Brünst, Kreuzer"
Brüsselstraße
Brüx
Bubach
"Bubach, Kriegerdenkmal"
Bubenberg
"Bubenhausen, Kindergarten"
Bubenhof
Bubenreuth
Bubenreuther Str.
Bubenrothermühle
Bubenöd
Bubing
Buch
Buch (Schiff)
Buch (b. Breitenbrunn/NM)
Buch (b. Gremsdorf)
Buch (b. Postbauer-Heng)
Buch (b. Trautskirchen)
Buch (b. Untermerzbach)
Buch (b. Weisendorf)
Buch Abzw. (Gde. Uffing)
Buch Abzw. PAN 25
Buch Am Dorfplatz
Buch Mitte
Buch Nord
Buch Süd
"Buch a. Wald, Ortsmitte"
"Buch a. Wald, Siedlung"
Buch am Buchrain
"Buch am Erlbach, Rathaus"
Buch am Forst
Buch am Sand
Buch b. Altenstadt
"Buch b. Altenstadt, Brücke"
"Buch b. Simbach a.Inn, PAN 26"
"Buch b. Simbach a.Inn, Straßer"
"Buch b.Aiglsb.,Abzw. Kreisstr."
"Buch b.Simb., Abzw. Seibertsloh"
Buch bei Hengersberg
Buch bei Riedenburg
Buch bei Zaisering
"Buch, Abzw"
"Buch, Bushaltestelle"
"Buch, Ort"
Buch-Vorstadt
Bucha
Buchau (b. Mainleus) Kirche
Buchau (b. Mainleus) Ortsmitte
Buchbach
Buchbach Ortsmitte
Buchbach Rothenkirchenerstraße
Buchberg
Buchberg Pauli
"Buchberg, Feuerwehr"
"Buchberg, Kirche"
Buchbergstraße
Buchbichl
Buchbichl Abzweig
Buchbrunn Dorfladen
"Buchdorf, Mitte"
Bucheck
Buchenau
Buchenau Bf. Süd
Buchenauer Straße
Buchenberg Bf.
"Buchenberg, Ortsmitte"
"Buchenberg, Schule"
Buchenbühl
Buchenbühler Weg
Buchendorf
Buchendorfer Berg
Buchendorfer Straße
Buchener Straße
Buchenhain
Buchenhöhe
"Buchenhüll, Kirche"
Buchenlandstraße
Buchenlohe
Buchenloher Str.
Buchenrod
Buchenstr.
Buchenstraße
Buchenstraße Abzw.
Buchenwald
Buchenweg
Bucher Hauptstr.
Bucher Str./Nordring
Bucher Straße
Bucher Weg
Buchermühle
Bucherstr.
Buchet
"Buchet, Abzw. Schildorn"
"Buchet, Hs-Nr.6"
Buchetberg
"Buchetbühl, Liebl"
"Buchetbühl, Ort"
Buchetwies
Buchfeld
Buchgut
Buchhaus
Buchhausen (b. Hohenfels)
"Buchhausen, Kirche"
"Buchhausen, Ortsmitte"
Buchhausener Str.
Buchheim-Museum
Buchhof
"Buchhofen, Herzogbach Siedlung"
"Buchhofen, Metzgerei Zacher"
"Buchhofen, Ortsmitte"
Buchhofstraße
"Buching, Ortsmitte"
Buchklingen
Buchloe
"Buchloe, Grundschule"
"Buchloe, Ost"
"Buchloe, Schulzentrum"
Buchloer Str.
Buchloer Straße
Buchmaiersiedlung
Buchmoos
Buchnerstraße
Buchschachen
"Buchschwabach, Siedlung"
Buchschwabacher Str.
Buchsee
"Buchsee, Abzw"
Buchstr.
Buchtal
Buchtalweg
Buchwald bei Selb
Buchwinkel
Buchäcker
Buchöster
Buckendorf
Buckenhof
"Buckenhof, Kindergarten"
Buckenhofer Weg
Buckenmühle
Buckenreuth
Buckhausstr.
Budapester Str.
Budapester Straße
Buehlstr.
Buflings
"Buflingsried, Abzw."
Bug
"Bug, Abzw"
"Bug, Mitte"
"Bug, Ort"
"Bug, Schulbushaltestelle"
Buglau
Buhlsbach
Buhlsbacher Str.
Buhmühle
Bukarester Straße
Bukowina-Institut/PCI
Bullach
Bullarn
"Bullenheim, Rathaus"
Bullenhof (B11)
Bumhofen
Bundesamt
Bundesfinanzhof
Bundespolizei
Bundesstr.
Bundesstr. B14
Bundesstr. B85
Bundorf Theresienstraße
Bunk
Bunsenstraße
Bunzlauer Platz
Burckhartstraße
Burg
Burg (Söchtenau)
Burg Lisberg
Burg Rabenstein
Burgadelzhausen
Burgambach
Burgau (Schwaben)
"Burgau, Grundschule"
"Burgau, Mittelschule"
Burgauerstraße
"Burgberg im Allgäu, Ortsmitte"
"Burgberg im Allgäu, Schule"
Burgberger Str.
Burgbernheim
Burgbernheim-Wildbad
Burgbichl P1
Burgerfeld
Burgern
"Burgerroth, Ort"
Burgerstr.
Burgfarrnbach
Burgfarrnbach Ost
Burgfarrnbach West
Burgfrieden
Burggaillenreuth
Burggener Straße
Burggrafenhof
Burggriesbacher Str.
Burggrub
Burggrub (b. Heiligenstadt)
Burggrub Dorfplatz
Burggrub Hohe Straße
Burggrub b. Kirchenthumbach
Burggrub/Krummennaab Abzw
Burggrumbacher Straße
"Burghagel, Ort"
Burghaig Schule
Burghaig Weinbrücke
Burgham
Burgharting
"Burghaslach, Siedlung"
"Burghaslach, Volksschule"
Burghausen
Burghausen Dr. Wilhelm-Höger-Platz
Burghausen Eisenhammer
Burghausen Ortseingang
Burghausen Ortsmitte
Burghausen Siedlung
"Burghausen, Friedhof"
"Burghausen, Krankenhaus"
"Burghausen, Sportpark"
Burghausener Straße
Burghauser Str.
Burghauserstr.
Burgheim
"Burgheim, Schule"
Burgholz
Burgkirchen
"Burgkirchen a.d.Alz, Ortsmitte"
Burgkunstadt
"Burgkunstadt, Abzw. Bahnhof"
"Burgkunstadt, Grundschule"
"Burgkunstadt, Schulzentrum"
Burgkunstadter Str.
Burglauer
Burglauer Am Ortgraben
Burglauer Bündstraße
Burglauer Münnerstädter Str. 34/39
Burglauer Rathaus
Burglauer Schule
Burgleite
Burgleiten
"Burglengenfeld, Am Hirtberg"
"Burglengenfeld, Angerstraße"
"Burglengenfeld, Augustenhof/GH Frey"
"Burglengenfeld, Augustenstr./Ecke R. S"
"Burglengenfeld, Augustenstraße/Ecke Go"
"Burglengenfeld, Brunnmühlstraße"
"Burglengenfeld, Eichenstr./Föhrenweg"
"Burglengenfeld, Elektr.-Koller"
"Burglengenfeld, Franz Marc Straße/Spie"
"Burglengenfeld, Friedhof"
"Burglengenfeld, Gymnasium"
"Burglengenfeld, J. S. Bach Str./Richard"
"Burglengenfeld, J.-M.-Fischer-Str."
"Burglengenfeld, Joh.-Baptist-Mayer-Str./"
"Burglengenfeld, Jugendzentrum (B15)"
"Burglengenfeld, Kallmünzer Straße, Pfarr"
"Burglengenfeld, Krankenhaus"
"Burglengenfeld, Max-Tretter-Str./Dr.-Sch"
"Burglengenfeld, Meisenweg"
"Burglengenfeld, Naabbrücke"
"Burglengenfeld, Naabtalpark"
"Burglengenfeld, Norma"
"Burglengenfeld, Pfälzer Str."
"Burglengenfeld, Postamt"
"Burglengenfeld, Premberger Str."
"Burglengenfeld, R. Wagner Str./Ecke Hän"
"Burglengenfeld, REWE - Markt"
"Burglengenfeld, Rathaus"
"Burglengenfeld, Sparkasse"
"Burglengenfeld, Wölland"
Burglesau
Burgmagerbein
Burgmannshofen
Burgmühle
"Burgoberbach, Nord"
"Burgoberbach, Ortsmitte"
"Burgoberbach, Schule"
Burgrain
"Burgrain, Ortsmitte"
Burgruine Weißenstein
"Burgsalach, Mitte"
Burgsdorf
Burgsdorf Nr. 1
Burgsinn
Burgsinn Altes Rathaus
Burgsinn Apotheke
Burgsinn Bahnhofstraße
Burgsinn Flurstr. (Siedlung)
"Burgsinn, Sinngrundhalle"
Burgstall
Burgstall (Lkr. LIF)
Burgstall (b. Herzogenaur.)
Burgstall (b.Rothenburg o.d.T)
Burgstall B 303
Burgstall Ortsmitte
Burgstall bei Hirschau
"Burgstall, Wh"
Burgstaller Straße
Burgstallerstr.
Burgstr.
Burgstraße
Burgstraße/Freudental
Burgthalschenke
Burgthann
"Burgthann, Rathaus"
"Burgthann, Schule"
"Burgtreswitz, Aussiedlerhof"
"Burgtreswitz, Bauer"
"Burgtreswitz, Kirche"
Burgunderstraße
Burgw. Droste-Hülshoff-Weg
Burgw. Friedr.-Viehbacher-Allee
Burgw. Garbenstraße
Burgw. Hermann-Höcherl-Str.
Burgw. Kurzer Weg
Burgw. Langer Weg
Burgw. Minervastraße
Burgw. R.-Schlichtinger-Str.
Burgw. Römerstraße
Burgw. Sophie-Scholl-Str.
Burgwald
Burgwallbach Auerhahnstr.
Burgwallbach Kirche
Burgwallbach Kreuzbergstraße
Burgwallbacher See
Burgweinting Kirche
Burgweisach
"Burgwindheim, Ortsmitte"
"Burk, Abzw."
"Burk, Kriegerdenkmal"
"Burk, Ortsmitte"
"Burk, Schule"
Burkardinerstraße
Burkardroth Am Kirchberg
Burkardroth Marktplatz
Burkardroth Schmiede
Burkardroth Schule
Burkardusstraße
Burkartshofen
Burker Str.
Burker-/Stillstr.
Burkersdorf
Burkersreuth
Burkertshof
Burkhardsreuth
Burkhardsrieth
Burkhardtstr.
"Burkheim, Kirche"
Burlafingen Bf.
"Burlafingen, Schule"
Buronstraße
"Burtenbach, Ortsmitte"
"Burtenbach, Schule"
Busbach
Busbahnhof
Busbahnhof (Post)
Busbahnhof Am Hagen
Busbahnhof Gymnasien
Busbhf. Buckenhof/Spardorf
Buschelbergstraße
Buscheller
Busendorf
Bushalle
Bushaltestelle
Bushäuschen
Business Tower
Business-Campus Nord
Business-Campus Ost
Business-Campus Süd
Busmannsried
Bussardstr.
Bussardstraße
Buswartehaus
Buttenbach
Buttendorf
"Buttendorf, Nord"
"Buttendorf, Süd"
Buttenheim
"Buttenheim, Ortsmitte"
"Buttenheim, Siedlung"
"Buttenwiesen, Rathaus"
Buttlerhügel
Butzau
Butzenberg
Butzenweg
Bux
"Buxach, Kirche"
"Buxheim, Schule"
Buxheimer Straße/Tankstelle
Buxheimer Weg
Bußbrunn
Bächinger Straße
Bächlein
Bächlingen
Bäcker (Gem. Jachenau)
Bäckerbrunnen
Bäckerei
Bäckerei Husseneder
Bäckerei Kroiß
Bäckerei Köbert
Bäckerei Müller
Bäckerei Weber
Bäckerei Zametzer
Bäckergasse
Bäckergründlein
Bäckermühle
Bäckerreuth
Bäckerweg
Bäder
Bärenbergl
Bärenbühlgraben
Bärenkeller Nord
Bärenkeller Ost
Bärenkeller Schule
Bärenkeller Süd
Bärenschanze
Bärenschlag
Bärenseestraße
Bärental
Bärenwirt/DRvS
Bärmannsried
"Bärnau, Am Stadtbrunnen 17"
"Bärnau, Bahnhofstr. 19a"
"Bärnau, GH Postkeller"
"Bärnau, Geschichtspark"
"Bärnau, Gh. Zum Max n"
"Bärnau, Griesbacherstr./Badstrasse"
"Bärnau, Marktplatz"
"Bärnau, Naaber Str."
"Bärnau, Paulusbrunner Str."
"Bärnau, Post"
"Bärnau, Schule"
"Bärnau, Tachauer Str."
"Bärnau, Ärztehaus"
Bärnbach B 12
"Bärnbach, Ort"
Bärnbachruhe
Bärndorf
Bärndorf Abzw
Bärndorf bei Viechtach
"Bärndorf, Anw. Kauer"
"Bärndorf, Feuerwehrhaus"
"Bärndorf, Gh. Freymuth"
"Bärndorf, Gh. Wurm"
"Bärndorf, Warteh."
"Bärnfels, Schule"
Bärngschwendt Skilift Unternberg
"Bärnham, Ort"
"Bärnham, Siedlung"
"Bärnhof, Ort"
Bärnhöhe
Bärnreuth (b. Hummeltal)
"Bärnreuth, Kapelle"
"Bärnreuth, Sägewerk Winkler"
Bärnstein Bannfrieden
Bärnstein Beerenweg
Bärnstein Birkenweg
Bärnthal
Bärnwinkel
Bärnzell b. Zwiesel
Bärnöd
Bäumenheim
Bäumenheimer Str.
Bäumlstraße
"Böbing, Ortsmitte"
"Böbing, Schule"
Böbinger Straße
Böbrach
"Böbrach, Rathaus"
Böckau
Böckler Str./Sipl. Str.
Böcklmühle
Böcklweiher
Bödldorf
Böham
Böhaming
Böheimbstraße
Böhen
Böhmersried
Böhmerwaldplatz
Böhmerwaldstr./Abzw. St.-Gunther-Weg
Böhmerwaldstr./Wasserrad
Böhmerwaldstraße
"Böhmfeld, Sportplatz"
Böhmfelder Hof
"Böhmischbruck, Feuerwehrhaus"
"Böhmischbruck, Siedlung"
Böhmzwiesel
Böhmzwiesel Schule
Böhmzwiesel Sportplatz
Böll
Böllingsdorf
Bömmerlschlag
"Börlas, Ort"
Börwang
"Börwang, Nord"
Böschleinsmühle
Bösenbechhofen
"Bösenbirkig, Mitte"
Böseneck
Bösennördlingen
Bösenreutin
Böserscheidegg
Böttberg
Böttgerstraße
Böttigersteig
"Böttigheim, Ort"
Büchel
Büchel bei Mitterskirchen
Büchelberg (b. Leutershausen)
Büchelberg (b. Neukirchen)
Büchelberg b. Burgebrach
"Büchelkühn, Am Lenzgraben"
"Büchelkühn, Feuerwehrhaus"
Büchenbach
Büchenbach (b. Pegnitz)
"Büchenbach, Rathaus"
"Büchenbach, Schule"
Büchenbacher Anlage
Büchenbacher Weg
Bücherei/Gymnasium-Süd
Büchl
"Büchlberg, BBW"
"Büchlberg, Bieretäcker-Str., Abzw"
"Büchlberg, Cafe Beinbauer"
"Büchlberg, Gh. Maier"
"Büchlberg, Kinderheim"
"Büchlberg, Kremsreiter"
"Büchlberg, Post"
"Büchlberg, Tennisplatz"
Büchleiner Str.
"Büchling, Kapelle"
Büchlmühle
Büchold KIGA
Büchold Sassenstr.
Büchold Schule
"Büchsen, Gh"
Büchsenham
Büdenhof
Bügerl
Bügerlleithen
Bügstr.
Bühl
Bühl im Ries
"Bühl, Schule"
Bühler Ortsmitte
Bühlingen
Bühlinger Straße
Bühringerstr.
Bürg
Bürgerbräu
Bürgerhalle
Bürgerhaus
Bürgerheim
Bürgermeister-Döbler-Allee
Bürgermeister-Ertl-Straße
Bürgermeister-Gruber-Straße
Bürgermeister-Korn-Str./Norma
Bürgermeister-Prell-Str.
Bürgerpark
Bürgerpark Oberföhring
Bürgerplatz
Bürgerschwaige
Bürgerstraße
"Bürgerwald, Ort"
Bürgle
Bürglein
Bürglestr./Hauptstr.
"Bürgstadt, Alte Kirche"
"Bürgstadt, Apotheke"
"Bürgstadt, Gesundheitszentrum"
"Bürgstadt, Hauptstr."
"Bürgstadt, Im Sperling"
"Bürgstadt, Mainmetall"
"Bürgstadt, Marktstr."
"Bürgstadt, Mozartstr."
"Bürgstadt, Neue Erfbrücke"
"Bürgstadt, Ringstr."
"Bürgstadt, Schule"
"Bürgstadt, St.-Urbanus-Str."
"Bürgstadt, Steffleinsgraben"
"Bürgstadt, Tabakhalle"
Bürststraße
Büttelbronn
C-R-v-Langh-Str (Tankstelle)
C-R-v-Langh-Str. (Fa. Baier)
C.-v.-Linde-Straße
CJD Realschule
Cadolzburg
Cadolzburger Str.
Cadolzhofen
Cafe Anderl
Cafe Bauer
Cafe Bayerwald
Cafe Etzerfelsen
Cafe Krems
Cafe Nirwana
Cafe Winklstüberl
Cafe Zwing
Cafe-Waldsee
Café Neu
Café Rosl
Café Strehler
Café Venezia
Café am Wald
Callenberger Straße
Calvinstr.
CamboMare
Camerloherstraße
Campeon
Campeon West
Camping Herzog
Camping Resort Bayerwald
Campingplatz
Campingplatz Obermenzing
Campingplatz Thalkirchen
Candidplatz
Canisiushof
Canisiusstraße
Cappius
Caprima
Caracciolastraße
Cargo-Zentrum
Caritas-Altenheim
Caritas-Altenheim/Kopernikuss.
Carl-Amery-Platz
Carl-Braun-Straße
Carl-Burger-Str.
Carl-Diem-Straße
Carl-Duisberg-Straße
Carl-Friedrich-Benz-Straße
Carl-Jordan-Straße
Carl-Maria-von-Weber-Str.
Carl-Orff-Schule
Carl-Orff-Str.
Carl-Orff-Straße
Carl-Platz-Schule
Carl-Schmolz-Weg
Carl-Spitzweg-Straße
Carl-Vornbg.-Str.
Carl-Wirth-Str.
Carl-Zeiss-Ring
Carl-Zeiss-Straße
Carl-von-Linde-Str.
Carl-von-Linde-Straße
Carlo-Loos-Str.
Carlsgrün
Carlshan
Carola-Neher-Straße
Carolinenhütte
Carossastraße
Caspar-Schoppe-Straße
Casteller Platz
Castellstr.
Castrum
Celsiusstr. Ost
Celsiusstr. West
Celtisplatz
Cerveteristr./Stadtwerke
Cham (Oberpf)
"Cham, Altenmarkt, Am Mönchsw."
"Cham, Berufsschule/Campus"
"Cham, Grundschule"
"Cham, Gutmaninger Straße"
"Cham, Handwerkskammer"
"Cham, Katzbach Abzw. Alter Schulweg"
"Cham, Katzbach Abzw. Birkenweg"
"Cham, Katzbach Ziegelei Grupor"
"Cham, Katzberg Dorfplatz"
"Cham, Katzberg Höhenweg, Abzw. Leitenweg"
"Cham, Katzberg-Höhenweg, Anw. Blaha"
"Cham, Mittelschule"
"Cham, Panoramapark"
"Cham, Postamt"
"Cham, Tiegelgruben"
Chamalieres Platz
Chambstr. (Siechen)
"Chambstr., A. Wiesenweg"
Chamer Straße
Chamerau
Chameregg
"Chammünster, Gewerbep."
"Chammünster, Kirche"
"Chammünster, Schule"
"Chammünster, Siedlung"
"Chammünster, West"
Charkovstr.
Charlottenhof
Charlottenthal
"Charlottenthal, Abzw"
Chausseehaus (b. Steinsfeld)
Chemnitzer Straße
Cherbonhof
Chiemgau Arena
Chiemgaustr.
Chiemgaustraße
Chieming
Chieming Chiemseering
Chieming Friedhof
Chieming Oberwirt
Chieming Rathaus
Chieming Schule
Chieming Seeäckerweg
Chieming Tankstelle
"Chieming, Stötthamer Straße"
Chiemsee-/Bahnhofstr.
Chiemsee-/Kampenwandstr.
Chiemseestraße
Chinesischer Turm
Chr.-Pabst-Weg
Christanger-Altenheim
Christanz
Christertshofen
Christgarten
Christian-Dierig-Haus
Christianstraße
Christkönigkirche
Christl-Cranz-Straße
Christlessee
Christlhütte
Christoph-Klauss-Str.
Christoph-Scheiner-Gymnasium
Christoph-Treu-Str.
Christopher-Paudiß-Platz
Christophorus-Schule (Max-Planck-Str.)
Christophorusschule
Christuskirche
Cincinnatistraße
Cineplex
Cineplex Fürth
City-Galerie/VHS
Clara-Staiger-Str. 24
Clara-Staiger-Str./KiGa
Clara-Staiger-Str./Schufabrik
Clarita-Bernhard-Straße
Clarsbach
Clarsbacher Str.
Claude-Dornier-Str.
Claude-Lorrain-Straße
Claudiusplatz
Claudiusstraße
Clemensstraße
Clemensänger
Clermont-Ferrand-Allee
Clonsbach
Coburg
Coburg Kürengrund-Mitte
Coburg Realschule II
"Coburg, Friedhof"
Coburg-Beiersdorf
Coburger Str.
Coburger Straße
Coca-Cola
Collenberg
"Collenberg, Schule"
"Colmberg, Rathaus"
Colmdorf
Commerzbank
Congress Centrum (ACC)
Congress-Centrum
Conrad-Stutz-Weg
Conradistraße
Conradty-Altenheim
Conradty-Gewerbegebiet
Contakt am Glockenberg
Corinthstraße
Corneliusbrücke
Cortendorf Mitte
Cortendorfer Straße
Cosimabad
Cottenau
Cottenbach
Cottenbacher Str.
Coubertinstr.
Cournonstr.
Crailsheimstr.
Craimoos
Cramergasse
Crana Mare
Cranachweg
Cranzahler Str.
Crayerstr.
Creez
Creidlitz Mitte
Creidlitz Süd
Creidlitzer Straße
Crescentia-Brücke
Creußen (Oberfr)
"Creußen, Rathaus"
Cronenbergstraße
Cronheim Bf.
Culmitz
Culmweg
Curd-Jürgens-Straße
Curt-Frenzel-Stadion
Curt-Mezger-Platz
Curtiusstraße
Custenlohr
Cuxhavener Str.
Cyclostraße
Cyprianskapelle
Cäciliastr.
DACHSER Network Campus
DJK-Sportzentrum
DLR
"Daberg, Abzw. Bernlocher"
"Daberg, Abzw. Haus Nr. 7"
"Daberg, Abzw. Ösbühl"
Daburg
Dachau Bahnhof
Dachau Stadt
"Dachau, Hallenbad"
"Dachau, Rathaus"
"Dachau, Schulzentrum"
Dachauer Straße
Dachauplatz
"Dachelhofen, Abzw"
"Dachelhofen, Arnoldstraße/BBZ"
"Dachelhofen, Gewerbegebiet/BBZ"
"Dachelhofen, Schule/Hallenbad"
Dachgred
Dachsberg
Dachsbergstr.
Dachshof
"Dachstadt, Mitte"
Dachstraße
Dachsweg
Daglfing
Daglfing Bahnhof Ost
Daglfing Bahnhof West
Dahlienstraße
Dahlienweg
Daimler-/Herbststr.
Daimler-/Zeppelinstr.
Daimlerstr./Benzstr.
Daimlerstr./Hub
Daimlerstraße
Daitenhausener Straße
Dalking
Dalkinger Straße
Dall'Armi-Straße
Dall'Armistraße
Dallackenried
Dallenbergbad
Damaschkestr.
Dambach (b. Ehingen)
"Dambach, Abzw"
Dambacher Weg
Damelsdorf
Dammberg
Dammelsdorf
Dampfach Kirche
Dampfach Siedlung
Dampfersteg
Dampfsäge
Danersdorf
Dangesbühl
Dankenfeld Am Friedhof
Dankenfeld Von-Ostheim-Str.
Dankwartstraße
Danlohe
Dannberg
Danndorf Anwesen Hiesch
Danndorf Ortsmitte
Dannhausen
Dantersdorf
Dantl am Hart
Danzermühle
Danziger Freiheit
Danziger Straße
Danzigstr.
Daphnestraße
Darching
Darmannsdorf
Darshofen
Darshofener Str. 25
"Darstadt, Ort"
Darstein
Daschendorf
Daschstr.
Dasing
"Dasing, Abzw. Bahnhof"
"Dasing, Schule"
Dattenhausen
Dattensoll
Datting (B11)
"Datting (B11), Nord"
"Datting, Gh. Falter"
Dauching
Daumenweg
"Dautenwinden, Mitte"
Dautersdorf
"Dautersdorf, Abzw"
Daxberg
"Daxberg, Wiesenweg"
Daxberger Straße
Daxenberg
Daxerstraße
"Daxlarn, Ortseingang"
Daxstein Nr. 22
Daxstein Nr. 45
"Daxstein, Platzl"
Dayton Ring
Daßberg
"Daßwang, Kirche"
"Daßwang, Post"
"Deberndorf, Siedlung"
Debersdorf
"Debring, Mitte"
Dechantsees
Dechantsreit
Dechbetten
Dechbetten/TELIS FINANZ
Dechbettener Straße
Decheldorf
Dechendorf
"Deching, Fa. Bachl"
Dechsendorfer Weiher
Deckerberg
Deckersberg
Deckstatt
"Defersdorf, Ort"
Deffernik
Deffersdorf
"Deffingen, Kirche"
Degelberg
"Degelsdorf, Mitte"
Degelstein
Degendorf
Degenhartstraße
"Degernbach b. Pfarrk., St 2109"
Degernbach bei Bogen
"Degernbach bei Pfarrk., B388"
Degerndorf
Degerndorf Abzw.
Degernpoint Nord
Degernpoint Süd
Degersheim
"Deggenau, Anw Heigl"
"Deggenau, Hafeneinfahrt"
"Deggenau, Thannhofstr. Abzw"
Deggendorf Hbf.
"Deggendorf, Adalbert-Stifter-Str."
"Deggendorf, Aletsberger Str."
"Deggendorf, Alfred-Gorgosch-Straße"
"Deggendorf, Am Waffenhammer"
"Deggendorf, An der Leiten"
"Deggendorf, Angermühle"
"Deggendorf, Auf der Windschnur"
"Deggendorf, Bachstraße"
"Deggendorf, Birkerlweg"
"Deggendorf, Breitenberg"
"Deggendorf, Buchenstraße"
"Deggendorf, Busbahnhof"
"Deggendorf, Böhmerwaldstr."
"Deggendorf, Com. Gymn."
"Deggendorf, Com.Gymn/Walchstr"
"Deggendorf, Danziger Straße"
"Deggendorf, Deggenauer Str."
"Deggendorf, Detterstr."
"Deggendorf, Dr.-Grashey-Straße"
"Deggendorf, Dr.-Kollmann-Str."
"Deggendorf, Dr.-Reus-Str."
"Deggendorf, Dreisesselweg"
"Deggendorf, Dreitannenriegel-Str."
"Deggendorf, Egger/Martinskirche"
"Deggendorf, Eichenstr."
"Deggendorf, Eichthalstr."
"Deggendorf, Elisabethenheim"
"Deggendorf, Elmering"
